DILLON 1 E
1984-09,62.7,32.8,2.0
1984-10,44.1,20.6,15.5
1984-11,40.0,12.1,15.0
1984-12,34.7,5.2,11.5
1985-01,28.8,-1.2,11.5
1985-02,29.5,-3.2,3.5
1985-03,38.7,12.2,15.0
1985-04,48.4,22.7,10.0
1985-05,57.6,28.8,4.0
1985-06,68.4,34.2,1.0
1985-07,72.5,40.2,0.0
1985-08,73.8,36.3,0.0
1985-09,59.8,29.1,5.5
1985-10,52.3,21.9,7.5
1985-11,35.8,14.9,28.5
1985-12,32.3,4.5,15.0
1986-01,37.9,2.3,5.0
1986-02,34.6,10.9,31.5
1986-03,44.3,16.1,8.6
1986-04,47.2,21.4,25.0
1986-05,57.3,26.1,1.0
1986-06,68.3,35.5,0.0
1986-07,70.1,38.6,0.0
1986-08,71.5,37.7,0.0
1986-09,60.4,30.4,2.7
1986-10,50.4,22.2,7.3
1986-11,39.9,15.1,11.5
1986-12,34.4,-0.0,9.5
1987-01,30.7,-0.6,9.0
1987-02,35.6,4.9,9.5
1987-03,37.9,8.7,15.5
1987-04,50.4,17.9,11.0
1987-05,57.6,28.9,4.0
1987-06,70.0,33.7,0.0
1987-07,73.4,37.2,0.0
1987-08,69.5,37.6,0.0
1987-09,64.8,27.5,0.0
1987-10,57.0,23.2,2.0
1987-11,41.0,12.5,10.0
1987-12,29.4,4.3,19.5
1988-01,26.9,-3.3,19.5
1988-02,33.3,1.1,14.0
1988-03,34.4,6.2,22.5
1988-04,49.0,18.4,8.5
1988-05,56.9,26.3,7.5
1988-06,70.6,37.4,T
1988-07,M,M,M
1988-08,72.7,38.7,0.0
1988-09,63.9,27.9,T
1988-10,58.1,24.4,T
1988-11,37.6,13.4,17.5
1988-12,29.4,0.5,5.5
1989-01,31.2,-1.5,9.0
1989-02,33.4,3.7,28.0
1989-03,43.7,15.8,14.0
1989-04,49.9,21.2,19.0
1989-05,57.7,28.1,6.0
1989-06,64.6,32.1,T
1989-07,75.4,39.5,0.0
1989-08,69.9,36.7,0.0
1989-09,66.4,29.6,0.5
1989-10,54.4,19.5,2.5
1989-11,40.8,13.7,18.5
1989-12,29.3,3.8,14.5
1990-01,31.7,0.9,6.5
1990-02,34.1,4.6,6.0
1990-03,41.5,15.5,22.0
1990-04,48.3,22.2,10.0
1990-05,54.5,25.7,3.0
1990-06,71.5,34.6,T
1990-07,71.6,39.4,0.0
1990-08,70.7,35.9,0.0
1990-09,67.5,33.6,0.0
1990-10,52.8,21.3,8.5
1990-11,43.9,14.2,7.0
1990-12,28.8,-1.8,10.5
1991-01,29.1,-0.9,10.5
1991-02,37.6,4.9,4.5
1991-03,36.9,11.3,27.0
1991-04,44.6,16.1,26.5
1991-05,57.8,27.1,7.0
1991-06,67.2,34.1,0.0
1991-07,71.4,37.6,0.0
1991-08,70.6,38.2,0.0
1991-09,64.3,30.5,1.0
1991-10,56.5,22.1,8.0
1991-11,36.4,12.4,25.5
1991-12,34.6,1.5,4.0
1992-01,32.5,-0.8,7.0
1992-02,34.8,4.7,11.0
1992-03,41.7,14.5,32.5
1992-04,52.4,23.4,5.5
1992-05,60.2,30.1,T
1992-06,64.9,34.0,1.0
1992-07,68.7,37.4,0.0
1992-08,69.2,36.1,0.0
1992-09,63.3,31.1,5.0
1992-10,57.9,24.3,2.0
1992-11,32.2,7.6,15.5
1992-12,31.1,2.8,5.0
1993-01,33.8,3.2,16.5
1993-02,32.0,6.6,27.0
1993-03,38.5,12.1,26.5
1993-04,43.6,18.3,18.0
1993-05,56.0,28.9,0.5
1993-06,64.7,32.9,3.0
1993-07,71.7,36.6,T
1993-08,69.5,37.4,0.0
1993-09,62.5,28.5,1.5
1993-10,50.4,21.8,9.5
1993-11,36.0,7.5,9.5
1993-12,31.9,2.0,7.0
1994-01,31.2,1.8,12.5
1994-02,33.0,3.4,14.0
1994-03,42.0,13.5,12.0
1994-04,47.9,20.2,11.5
1994-05,60.1,28.8,1.0
1994-06,72.7,36.1,0.0
1994-07,74.7,37.7,0.0
1994-08,73.4,40.2,0.0
1994-09,64.7,31.3,0.0
1994-10,51.4,23.6,6.0
1994-11,38.4,11.6,9.5
1994-12,35.9,5.0,3.0
1995-01,30.7,2.1,10.0
1995-02,39.2,11.4,38.5
1995-03,40.4,13.9,17.0
1995-04,43.8,18.7,21.5
1995-05,50.0,27.2,8.5
1995-06,63.8,32.7,0.0
1995-07,69.6,36.9,0.0
1995-08,73.7,40.2,0.0
1995-09,63.9,31.8,2.0
1995-10,50.9,19.1,10.0
1995-11,42.4,17.3,22.5
1995-12,35.9,5.5,21.0
1996-01,29.0,2.0,56.0
1996-02,37.2,4.8,38.5
1996-03,37.6,8.6,14.5
1996-04,45.6,17.6,20.0
1996-05,60.1,30.1,3.0
1996-06,68.2,34.0,T
1996-07,74.7,39.0,0.0
1996-08,73.3,36.2,0.0
1996-09,60.6,30.0,6.5
1996-10,53.0,20.4,8.5
1996-11,41.9,14.8,26.5
1996-12,29.5,8.5,38.5
1997-01,31.9,2.3,21.5
1997-02,35.0,-0.1,8.0
1997-03,43.9,11.0,8.0
1997-04,43.3,15.5,19.0
1997-05,55.7,28.1,1.0
1997-06,67.8,34.6,0.0
1997-07,72.7,37.8,0.0
1997-08,70.0,38.2,0.0
1997-09,66.8,34.1,0.0
1997-10,53.5,20.3,7.0
1997-11,38.3,10.5,14.5
1997-12,32.1,0.9,10.5
1998-01,34.7,3.0,12.0
1998-02,M,M,M
1998-03,38.9,9.5,8.5
1998-04,45.1,15.8,16.0
1998-05,60.4,26.0,T
1998-06,64.3,31.7,1.0
1998-07,75.1,41.5,0.0
1998-08,72.9,38.5,0.0
1998-09,70.2,33.1,0.0
1998-10,54.1,22.8,3.0
1998-11,42.3,16.7,9.5
1998-12,35.5,5.5,5.5
1999-01,33.9,6.4,28.5
1999-02,37.9,5.7,18.5
1999-03,45.5,14.5,11.6
1999-04,43.8,16.6,8.5
1999-05,53.8,25.1,6.0
1999-06,66.1,32.3,T
1999-07,73.1,41.2,0.0
1999-08,70.8,39.4,0.0
1999-09,62.7,29.1,T
1999-10,57.5,19.1,3.5
1999-11,51.2,13.8,3.0
1999-12,33.3,4.9,13.5
2000-01,33.3,7.9,20.5
2000-02,40.4,8.2,19.0
2000-03,41.6,12.5,15.0
2000-04,51.8,20.9,14.5
2000-05,60.9,28.9,1.5
2000-06,69.8,34.0,0.0
2000-07,76.6,39.6,0.0
2000-08,75.0,40.4,0.0
2000-09,68.3,32.2,2.5
2000-10,56.7,22.9,0.5
2000-11,32.5,4.8,12.5
2000-12,32.4,2.6,19.5
2001-01,31.9,-3.2,4.5
2001-02,35.9,6.1,11.5
2001-03,40.0,15.4,22.5
2001-04,50.0,21.3,22.0
2001-05,59.7,28.2,3.0
2001-06,71.4,33.9,T
2001-07,76.2,40.9,0.0
2001-08,72.3,38.4,0.0
2001-09,67.7,29.8,4.0
2001-10,55.4,22.2,3.0
2001-11,45.9,13.8,10.5
2001-12,32.1,2.2,5.5
2002-01,30.4,-0.3,12.0
2002-02,30.9,-2.3,9.5
2002-03,36.3,6.0,11.0
2002-04,54.3,23.2,3.5
2002-05,60.2,24.8,1.0
2002-06,75.2,34.7,0.0
2002-07,80.0,38.9,0.0
2002-08,74.4,35.9,0.0
2002-09,64.8,31.8,T
2002-10,51.3,20.1,7.5
2002-11,36.1,9.2,25.5
2002-12,31.6,4.3,8.0
2003-01,35.5,9.6,10.5
2003-02,30.4,3.8,22.6
2003-03,37.0,14.5,31.0
2003-04,49.3,19.5,13.5
2003-05,59.3,26.9,8.0
2003-06,67.1,31.8,2.0
2003-07,80.6,38.4,0.0
2003-08,74.4,39.7,0.0
2003-09,64.3,27.9,T
2003-10,60.4,25.3,T
2003-11,37.8,13.5,15.5
2003-12,34.4,5.7,9.0
2004-01,31.2,2.8,11.0
2004-02,30.1,1.0,13.0
2004-03,46.0,15.1,6.5
2004-04,50.9,22.2,9.5
2004-05,59.8,26.8,5.0
2004-06,68.7,33.0,0.0
2004-07,72.6,36.6,T
2004-08,70.4,34.4,0.0
2004-09,64.4,29.6,T
2004-10,52.6,24.7,6.0
2004-11,40.5,13.2,14.0
2004-12,31.2,4.2,8.5
2005-01,34.7,9.0,15.5
2005-02,34.1,5.3,14.0
2005-03,37.3,10.3,11.0
2005-04,49.2,18.0,20.0
2005-05,59.1,26.2,3.5
2005-06,65.7,31.9,4.0
2005-07,78.2,37.5,0.0
2005-08,71.2,35.8,0.0
2005-09,68.3,30.6,T
2005-10,54.9,23.6,8.0
2005-11,40.1,12.6,22.5
2005-12,26.4,2.8,21.5
2006-01,30.0,2.5,22.5
2006-02,30.4,1.2,7.5
2006-03,39.2,10.8,13.0
2006-04,52.4,20.1,9.0
2006-05,61.8,26.9,T
2006-06,73.0,33.1,0.0
2006-07,75.3,41.4,0.0
2006-08,70.5,38.7,0.0
2006-09,59.5,26.9,9.0
2006-10,48.6,21.5,19.5
2006-11,41.7,12.8,15.0
2006-12,31.4,4.1,12.0
2007-01,29.6,-2.3,11.0
2007-02,33.1,7.6,15.5
2007-03,43.1,13.8,11.0
2007-04,48.2,19.6,22.0
2007-05,59.1,26.4,1.5
2007-06,69.7,33.4,T
2007-07,79.2,43.8,0.0
2007-08,76.5,45.0,0.0
2007-09,68.2,34.1,T
2007-10,56.7,25.3,12.0
2007-11,46.1,13.5,4.0
2007-12,26.7,2.4,29.0
2008-01,24.1,-1.0,18.0
2008-02,29.6,3.9,19.5
2008-03,34.4,3.6,17.5
2008-04,43.2,11.6,18.0
2008-05,54.7,24.6,17.0
2008-06,67.7,30.9,1.0
2008-07,76.0,37.9,0.0
2008-08,72.3,36.9,0.0
2008-09,65.5,28.0,0.0
2008-10,55.0,20.1,6.0
2008-11,42.9,15.4,12.0
2008-12,28.6,4.1,34.5
2009-01,30.4,7.0,14.5
2009-02,34.5,7.3,10.0
2009-03,41.2,11.7,13.0
2009-04,44.2,16.8,19.7
2009-05,58.2,30.5,3.0
2009-06,63.6,34.0,0.0
2009-07,73.6,36.9,0.0
2009-08,71.4,33.4,0.0
2009-09,65.4,30.2,T
2009-10,47.0,19.2,5.5
2009-11,45.7,11.0,4.5
2009-12,27.0,-1.7,10.0
2010-01,31.5,-0.0,13.0
2010-02,29.5,-1.5,13.5
2010-03,39.6,7.4,15.0
2010-04,46.9,18.8,15.5
2010-05,54.5,24.8,9.5
2010-06,70.7,33.7,2.0
2010-07,75.9,39.4,0.0
2010-08,73.2,38.0,0.0
2010-09,70.4,28.4,0.0
2010-10,56.0,22.7,9.5
2010-11,37.5,9.3,18.5
2010-12,34.9,10.5,23.0
2011-01,26.2,0.3,17.0
2011-02,27.3,-1.2,22.5
2011-03,40.5,12.4,24.5
2011-04,44.4,19.2,25.0
2011-05,52.0,24.6,16.0
2011-06,69.0,31.3,2.0
2011-07,74.9,40.9,0.0
2011-08,74.7,38.1,0.0
2011-09,65.7,30.1,0.0
2011-10,53.4,20.9,7.0
2011-11,40.9,11.5,10.5
2011-12,33.2,1.3,1.5
2012-01,35.5,2.0,18.5
2012-02,33.7,2.1,12.0
2012-03,47.6,13.9,3.0
2012-04,54.8,22.2,11.5
2012-05,61.8,26.5,1.0
2012-06,74.9,34.6,0.0
2012-07,76.1,41.0,0.0
2012-08,73.6,38.3,0.0
2012-09,66.9,29.5,0.0
2012-10,54.8,21.5,3.0
2012-11,47.3,13.7,2.5
2012-12,32.7,4.4,22.5
2013-01,28.4,-2.5,6.5
2013-02,29.4,0.6,14.5
2013-03,37.7,8.3,30.0
2013-04,42.7,15.3,29.0
2013-05,56.5,26.1,16.5
2013-06,72.3,32.8,0.0
2013-07,74.4,39.8,0.0
2013-08,72.6,37.8,0.0
2013-09,66.8,34.9,0.0
2013-10,50.6,19.7,15.5
2013-11,41.2,12.6,9.5
2013-12,28.1,2.9,21.0
2014-01,30.2,3.2,43.5
2014-02,31.3,9.6,31.5
2014-03,38.8,8.4,30.5
2014-04,45.7,18.0,19.0
2014-05,55.1,26.3,12.0
2014-06,68.5,31.7,0.0
2014-07,76.0,39.2,0.0
2014-08,68.9,36.4,0.0
2014-09,67.4,33.2,0.0
2014-10,55.6,24.0,3.5
2014-11,39.1,11.7,30.0
2014-12,32.3,8.3,10.5
2015-01,34.1,7.2,10.0
2015-02,36.1,10.4,20.0
2015-03,45.5,13.3,10.0
2015-04,49.3,18.7,13.0
2015-05,54.3,27.5,7.0
2015-06,72.0,35.5,0.0
2015-07,71.5,38.6,0.0
2015-08,73.7,37.1,0.0
2015-09,68.6,31.3,0.0
2015-10,58.1,25.3,6.5
2015-11,39.7,10.4,25.0
2015-12,29.2,4.2,17.0
2016-01,28.5,1.2,9.0
2016-02,35.5,6.2,12.5
2016-03,40.2,10.5,20.0
2016-04,47.7,20.1,18.5
2016-05,55.3,24.9,6.0
2016-06,74.3,35.1,0.0
2016-07,75.1,39.4,0.0
2016-08,69.4,35.6,0.0
2016-09,67.0,29.2,0.0
2016-10,58.7,23.8,3.5
2016-11,47.6,16.1,10.0
2016-12,30.5,5.4,46.5
2017-01,26.6,2.5,49.5
2017-02,38.1,14.7,9.5
2017-03,45.4,18.0,10.0
2017-04,47.6,18.9,15.5
2017-05,54.8,25.7,28.5
2017-06,71.6,33.5,0.0
2017-07,75.2,39.4,0.0
2017-08,71.5,35.5,0.0
2017-09,67.3,31.0,0.0
2017-10,54.9,19.4,11.5
2017-11,47.5,18.8,8.0
2017-12,36.1,8.6,30.0
2018-01,35.5,4.5,16.5
2018-02,33.6,6.7,21.0
2018-03,41.6,12.7,8.5
2018-04,48.6,20.1,28.5
2018-05,62.7,27.3,7.0
2018-06,73.4,33.1,0.0
2018-07,78.5,39.0,0.0
2018-08,74.5,36.2,0.0
2018-09,70.4,29.7,0.0
2018-10,51.6,23.5,5.5
2018-11,35.3,8.3,26.0
2018-12,30.2,1.2,15.6
2019-01,29.5,2.5,20.5
2019-02,32.3,4.0,13.0
2019-03,37.3,10.8,43.0
2019-04,50.0,21.8,9.0
2019-05,51.6,24.6,17.5
2019-06,65.1,32.9,2.0
2019-07,76.1,38.0,0.0
2019-08,74.8,38.3,0.0
2019-09,70.8,31.5,0.0
2019-10,48.1,13.9,17.0
2019-11,42.7,11.5,6.5
2019-12,30.5,2.6,14.6
2020-01,30.4,4.2,11.5
2020-02,28.6,0.9,29.5
2020-03,41.2,14.1,12.5
2020-04,47.9,17.7,14.5
2020-05,62.3,27.3,T
2020-06,70.5,33.8,4.0
2020-07,75.1,37.6,0.0
2020-08,78.2,37.4,0.0
2020-09,67.3,29.3,3.0
2020-10,57.8,20.0,10.0
2020-11,44.1,13.5,15.0
2020-12,31.2,0.5,12.5
2021-01,31.2,3.5,4.5
2021-02,29.1,9.3,12.5
2021-03,37.5,9.5,21.5
2021-04,48.7,16.5,9.0
2021-05,58.5,26.8,4.4
2021-06,73.4,35.3,0.0
2021-07,77.2,40.9,0.0
2021-08,72.4,36.6,0.0
2021-09,70.5,31.1,0.0
2021-10,53.1,22.7,8.0
2021-11,46.4,17.4,5.5
2021-12,37.0,9.4,21.5
2022-01,28.8,0.3,18.0
2022-02,28.8,-0.2,9.5
2022-03,37.8,8.4,13.0
2022-04,46.1,18.1,16.0
2022-05,57.6,26.7,19.5
2022-06,70.3,33.0,0.0
2022-07,75.6,40.6,0.0
2022-08,73.5,39.2,0.0
2022-09,70.9,32.0,0.0
2022-10,53.8,20.6,4.1
2022-11,36.5,8.2,12.5
2022-12,29.6,4.2,22.5
2023-01,29.2,5.3,26.5
2023-02,29.9,1.9,10.5
2023-03,34.2,7.2,9.5
2023-04,M,M,M
2023-05,M,M,M
2023-06,M,M,M
2023-07,M,M,M
2023-08,M,M,M
2023-09,M,M,M
2023-10,M,M,M
2023-11,M,M,M
2023-12,M,M,M
